id_parada,data_hora_inicio,data_hora_fim,aerogerador,subsistema,codigo_alarme,descricao_alarme,tempo_parada_horas,tipo_manutencao
1303,2025-11-16 04:14:00,2025-11-16 14:38:00,WTG-15,Hydraulic System,403,Hydraulic pump motor overload,10.4,Corretiva
1304,2025-11-16 05:06:00,2025-11-16 07:00:00,WTG-22,Generator,503,Bearing temperature high,1.9,Corretiva
1305,2025-11-16 11:30:00,2025-11-16 21:36:00,WTG-01,Gearbox (Multiplicador),701,Low oil pressure,10.1,Corretiva
1306,2025-11-16 19:47:00,2025-11-17 09:59:00,WTG-05,Gearbox (Multiplicador),703,Bearing vibration high,14.2,Corretiva
1307,2025-11-17 03:59:00,2025-11-17 11:35:00,WTG-03,Generator,501,High temperature winding,7.6,Corretiva
1308,2025-11-17 10:52:00,2025-11-17 18:52:00,WTG-22,Generator,503,Bearing temperature high,8.0,Corretiva
1309,2025-11-17 16:24:00,2025-11-17 22:48:00,WTG-04,Generator,501,High temperature winding,6.4,Corretiva
1310,2025-11-17 18:39:00,2025-11-17 23:45:00,WTG-30,Generator,502,Generator cooling failure,5.1,Preventiva
1311,2025-11-17 21:41:00,2025-11-18 13:47:00,WTG-16,Generator,501,High temperature winding,16.1,Corretiva
1312,2025-11-17 22:12:00,2025-11-18 00:48:00,WTG-19,Sensors / Weather,803,Ice detection on blades,2.6,Corretiva
1313,2025-11-17 22:16:00,2025-11-18 06:52:00,WTG-21,Yaw System,304,Yaw brake failure,8.6,Corretiva
1314,2025-11-18 00:47:00,2025-11-18 01:41:00,WTG-03,Generator,502,Generator cooling failure,0.9,Corretiva
1315,2025-11-18 03:54:00,2025-11-18 06:06:00,WTG-12,Pitch System,202,Pitch battery fault,2.2,Corretiva
1316,2025-11-18 05:09:00,2025-11-18 10:39:00,WTG-27,Hydraulic System,401,Low hydraulic pressure,5.5,Corretiva
1317,2025-11-18 06:33:00,2025-11-18 09:57:00,WTG-09,Sensors / Weather,801,Anemometer mismatch,3.4,Corretiva
1318,2025-11-18 10:09:00,2025-11-18 13:27:00,WTG-02,Gearbox (Multiplicador),703,Bearing vibration high,3.3,Corretiva
1319,2025-11-18 14:18:00,2025-11-18 19:24:00,WTG-04,Hydraulic System,401,Low hydraulic pressure,5.1,Corretiva
1320,2025-11-18 20:00:00,2025-11-18 20:54:00,WTG-21,Generator,503,Bearing temperature high,0.9,Corretiva
1321,2025-11-19 11:59:00,2025-11-20 19:47:00,WTG-07,Gearbox (Multiplicador),703,Bearing vibration high,31.8,Corretiva
1322,2025-11-20 01:34:00,2025-11-20 07:04:00,WTG-25,Pitch System,201,Difference between Pitch angles,5.5,Corretiva
1323,2025-11-20 02:40:00,2025-11-20 07:04:00,WTG-18,Gearbox (Multiplicador),701,Low oil pressure,4.4,Corretiva
1324,2025-11-20 07:55:00,2025-11-20 09:19:00,WTG-23,Generator,504,Slip ring brush wear limit,1.4,Corretiva
1325,2025-11-20 08:17:00,2025-11-21 04:05:00,WTG-08,Pitch System,203,Pitch motor overtemperature,19.8,Corretiva
1326,2025-11-20 10:28:00,2025-11-20 13:34:00,WTG-03,Pitch System,205,Blade angle asymmetry limit reached,3.1,Corretiva
1327,2025-11-20 20:57:00,2025-11-21 11:15:00,WTG-23,Yaw System,305,Yaw inverter fault,14.3,Corretiva
1328,2025-11-20 22:43:00,2025-11-21 02:49:00,WTG-26,Converter / Electrical,601,Grid voltage out of limits,4.1,Corretiva
1329,2025-11-21 00:09:00,2025-11-21 05:27:00,WTG-17,Converter / Electrical,605,Grid frequency instability,5.3,Corretiva
1330,2025-11-21 02:59:00,2025-11-21 09:11:00,WTG-29,Gearbox (Multiplicador),705,Gear mesh frequency vibration,6.2,Corretiva
1331,2025-11-22 04:27:00,2025-11-22 07:09:00,WTG-25,Sensors / Weather,802,Wind vane error,2.7,Corretiva
1332,2025-11-22 07:49:00,2025-11-22 11:19:00,WTG-26,Converter / Electrical,604,DC link overvoltage,3.5,Corretiva
1333,2025-11-22 08:52:00,2025-11-22 11:22:00,WTG-02,Sensors / Weather,804,Ambient temperature out of range,2.5,Corretiva
1334,2025-11-22 15:41:00,2025-11-23 16:05:00,WTG-27,Sensors / Weather,802,Wind vane error,24.4,Corretiva
1335,2025-11-23 08:16:00,2025-11-23 14:46:00,WTG-13,Hydraulic System,403,Hydraulic pump motor overload,6.5,Corretiva
1336,2025-11-23 08:28:00,2025-11-24 02:40:00,WTG-10,Yaw System,301,Yaw error,18.2,Corretiva
1337,2025-11-23 09:48:00,2025-11-23 11:12:00,WTG-24,Converter / Electrical,602,IGBT overtemperature,1.4,Corretiva
1338,2025-11-23 19:35:00,2025-11-23 20:23:00,WTG-10,Pitch System,203,Pitch motor overtemperature,0.8,Corretiva
1339,2025-11-23 21:07:00,2025-11-23 22:19:00,WTG-11,Converter / Electrical,601,Grid voltage out of limits,1.2,Corretiva
1340,2025-11-23 23:05:00,2025-11-24 16:23:00,WTG-28,Hydraulic System,403,Hydraulic pump motor overload,17.3,Corretiva
1341,2025-11-24 01:25:00,2025-11-26 01:07:00,WTG-18,Gearbox (Multiplicador),704,Oil filter clogged,47.7,Corretiva
1342,2025-11-24 02:40:00,2025-11-24 09:10:00,WTG-13,Converter / Electrical,601,Grid voltage out of limits,6.5,Corretiva
1343,2025-11-24 15:03:00,2025-11-25 01:45:00,WTG-20,Yaw System,303,Cable twist limit exceeded,10.7,Preventiva
1344,2025-11-24 16:50:00,2025-11-25 02:20:00,WTG-11,Sensors / Weather,804,Ambient temperature out of range,9.5,Corretiva
1345,2025-11-25 01:34:00,2025-11-25 07:52:00,WTG-18,Pitch System,205,Blade angle asymmetry limit reached,6.3,Preventiva
1346,2025-11-25 05:39:00,2025-11-25 09:15:00,WTG-10,Yaw System,302,Yaw motor overload,3.6,Corretiva
1347,2025-11-25 17:52:00,2025-11-26 02:46:00,WTG-04,Yaw System,303,Cable twist limit exceeded,8.9,Corretiva
1348,2025-11-26 07:33:00,2025-11-26 11:57:00,WTG-04,Yaw System,302,Yaw motor overload,4.4,Preventiva
1349,2025-11-26 12:40:00,2025-11-26 23:22:00,WTG-13,Yaw System,305,Yaw inverter fault,10.7,Preventiva
1350,2025-11-26 16:19:00,2025-11-27 02:37:00,WTG-15,Gearbox (Multiplicador),703,Bearing vibration high,10.3,Corretiva
1351,2025-11-26 23:41:00,2025-11-27 07:47:00,WTG-24,Pitch System,202,Pitch battery fault,8.1,Corretiva
1352,2025-11-27 03:11:00,2025-11-28 17:17:00,WTG-07,Pitch System,205,Blade angle asymmetry limit reached,38.1,Corretiva
1353,2025-11-27 06:23:00,2025-11-27 14:29:00,WTG-03,Pitch System,205,Blade angle asymmetry limit reached,8.1,Preventiva
1354,2025-11-27 13:25:00,2025-11-27 19:49:00,WTG-16,Sensors / Weather,803,Ice detection on blades,6.4,Corretiva
1355,2025-11-27 21:08:00,2025-11-27 21:56:00,WTG-09,Pitch System,201,Difference between Pitch angles,0.8,Corretiva
1356,2025-11-28 00:40:00,2025-11-28 06:04:00,WTG-16,Pitch System,203,Pitch motor overtemperature,5.4,Corretiva
1357,2025-11-28 07:35:00,2025-11-28 20:47:00,WTG-26,Yaw System,302,Yaw motor overload,13.2,Corretiva
1358,2025-11-28 16:51:00,2025-11-29 01:57:00,WTG-19,Hydraulic System,405,Valve switching failure,9.1,Preventiva
1359,2025-11-28 19:37:00,2025-11-29 00:07:00,WTG-16,Yaw System,305,Yaw inverter fault,4.5,Corretiva
1360,2025-11-29 13:43:00,2025-11-30 14:19:00,WTG-19,Yaw System,305,Yaw inverter fault,24.6,Corretiva
1361,2025-11-29 14:22:00,2025-11-29 23:46:00,WTG-30,Pitch System,205,Blade angle asymmetry limit reached,9.4,Corretiva
1362,2025-11-29 16:04:00,2025-11-29 17:52:00,WTG-26,Converter / Electrical,604,DC link overvoltage,1.8,Corretiva
1363,2025-11-30 09:44:00,2025-11-30 17:38:00,WTG-02,Yaw System,305,Yaw inverter fault,7.9,Corretiva
1364,2025-11-30 10:57:00,2025-11-30 19:45:00,WTG-04,Generator,502,Generator cooling failure,8.8,Corretiva
1365,2025-11-30 15:33:00,2025-12-01 05:33:00,WTG-10,Yaw System,303,Cable twist limit exceeded,14.0,Corretiva
1366,2025-11-30 19:02:00,2025-12-01 02:38:00,WTG-19,Yaw System,301,Yaw error,7.6,Preventiva
1367,2025-12-01 01:22:00,2025-12-02 10:58:00,WTG-16,Gearbox (Multiplicador),704,Oil filter clogged,33.6,Corretiva
1368,2025-12-01 02:04:00,2025-12-01 17:04:00,WTG-23,Sensors / Weather,804,Ambient temperature out of range,15.0,Corretiva
1369,2025-12-01 07:09:00,2025-12-01 15:57:00,WTG-01,Gearbox (Multiplicador),703,Bearing vibration high,8.8,Preventiva
1370,2025-12-01 09:55:00,2025-12-01 14:19:00,WTG-23,Pitch System,203,Pitch motor overtemperature,4.4,Corretiva
1371,2025-12-01 10:23:00,2025-12-01 21:53:00,WTG-16,Pitch System,202,Pitch battery fault,11.5,Preventiva
1372,2025-12-02 03:37:00,2025-12-02 04:49:00,WTG-16,Yaw System,305,Yaw inverter fault,1.2,Corretiva
1373,2025-12-02 11:34:00,2025-12-02 15:46:00,WTG-09,Gearbox (Multiplicador),704,Oil filter clogged,4.2,Corretiva
1374,2025-12-02 12:25:00,2025-12-02 16:55:00,WTG-17,Pitch System,205,Blade angle asymmetry limit reached,4.5,Corretiva
1375,2025-12-03 03:03:00,2025-12-03 03:39:00,WTG-15,Converter / Electrical,603,Converter communication failure,0.6,Corretiva
1376,2025-12-03 13:45:00,2025-12-03 15:51:00,WTG-15,Converter / Electrical,605,Grid frequency instability,2.1,Corretiva
1377,2025-12-04 09:10:00,2025-12-04 11:34:00,WTG-15,Yaw System,301,Yaw error,2.4,Corretiva
1378,2025-12-04 14:10:00,2025-12-04 21:58:00,WTG-04,Sensors / Weather,804,Ambient temperature out of range,7.8,Corretiva
1379,2025-12-04 21:51:00,2025-12-05 04:03:00,WTG-16,Hydraulic System,405,Valve switching failure,6.2,Corretiva
1380,2025-12-05 00:47:00,2025-12-05 03:53:00,WTG-24,Gearbox (Multiplicador),702,High oil temperature,3.1,Corretiva
1381,2025-12-05 06:20:00,2025-12-05 09:08:00,WTG-10,Yaw System,303,Cable twist limit exceeded,2.8,Corretiva
1382,2025-12-05 08:33:00,2025-12-05 13:33:00,WTG-04,Generator,503,Bearing temperature high,5.0,Corretiva
1383,2025-12-05 16:14:00,2025-12-05 22:14:00,WTG-12,Hydraulic System,403,Hydraulic pump motor overload,6.0,Preventiva
1384,2025-12-05 21:25:00,2025-12-06 04:55:00,WTG-21,Sensors / Weather,804,Ambient temperature out of range,7.5,Preventiva
1385,2025-12-05 23:25:00,2025-12-06 16:07:00,WTG-15,Gearbox (Multiplicador),705,Gear mesh frequency vibration,16.7,Corretiva
1386,2025-12-06 00:46:00,2025-12-06 06:16:00,WTG-04,Generator,505,Generator overspeed,5.5,Corretiva
1387,2025-12-06 05:10:00,2025-12-06 18:10:00,WTG-14,Pitch System,201,Difference between Pitch angles,13.0,Corretiva
1388,2025-12-06 07:46:00,2025-12-06 21:40:00,WTG-21,Converter / Electrical,605,Grid frequency instability,13.9,Corretiva
1389,2025-12-06 12:44:00,2025-12-07 05:08:00,WTG-30,Pitch System,204,Pitch position sensor error,16.4,Corretiva
1390,2025-12-06 13:59:00,2025-12-06 17:17:00,WTG-07,Generator,501,High temperature winding,3.3,Corretiva
1391,2025-12-06 16:43:00,2025-12-06 21:31:00,WTG-24,Sensors / Weather,804,Ambient temperature out of range,4.8,Corretiva
1392,2025-12-06 17:03:00,2025-12-06 18:45:00,WTG-15,Yaw System,301,Yaw error,1.7,Corretiva
1393,2025-12-06 17:24:00,2025-12-06 19:18:00,WTG-19,Yaw System,301,Yaw error,1.9,Corretiva
1394,2025-12-06 22:44:00,2025-12-07 11:02:00,WTG-05,Hydraulic System,404,Hydraulic oil low level,12.3,Corretiva
1395,2025-12-07 06:48:00,2025-12-07 07:24:00,WTG-06,Hydraulic System,404,Hydraulic oil low level,0.6,Corretiva
1396,2025-12-07 12:53:00,2025-12-07 15:23:00,WTG-24,Yaw System,303,Cable twist limit exceeded,2.5,Corretiva
1397,2025-12-08 09:04:00,2025-12-08 11:40:00,WTG-17,Converter / Electrical,603,Converter communication failure,2.6,Corretiva
1398,2025-12-08 09:13:00,2025-12-08 10:07:00,WTG-18,Pitch System,202,Pitch battery fault,0.9,Corretiva
1399,2025-12-08 12:19:00,2025-12-08 17:43:00,WTG-03,Sensors / Weather,801,Anemometer mismatch,5.4,Corretiva
1400,2025-12-09 00:49:00,2025-12-09 13:31:00,WTG-09,Pitch System,202,Pitch battery fault,12.7,Corretiva
1401,2025-12-09 01:56:00,2025-12-09 06:56:00,WTG-17,Generator,502,Generator cooling failure,5.0,Corretiva
1402,2025-12-09 03:53:00,2025-12-09 05:41:00,WTG-18,Pitch System,202,Pitch battery fault,1.8,Corretiva
1403,2025-12-09 05:08:00,2025-12-09 16:32:00,WTG-23,Gearbox (Multiplicador),703,Bearing vibration high,11.4,Preventiva
1404,2025-12-09 17:48:00,2025-12-09 22:48:00,WTG-22,Hydraulic System,403,Hydraulic pump motor overload,5.0,Corretiva
1405,2025-12-09 21:13:00,2025-12-10 08:01:00,WTG-02,Converter / Electrical,605,Grid frequency instability,10.8,Preventiva
1406,2025-12-10 01:34:00,2025-12-10 05:34:00,WTG-07,Hydraulic System,405,Valve switching failure,4.0,Corretiva
1407,2025-12-10 10:27:00,2025-12-10 14:39:00,WTG-29,Sensors / Weather,804,Ambient temperature out of range,4.2,Corretiva
1408,2025-12-10 11:09:00,2025-12-10 22:15:00,WTG-15,Generator,501,High temperature winding,11.1,Corretiva
1409,2025-12-10 20:32:00,2025-12-10 22:44:00,WTG-18,Sensors / Weather,804,Ambient temperature out of range,2.2,Corretiva
1410,2025-12-10 21:40:00,2025-12-11 03:40:00,WTG-19,Pitch System,201,Difference between Pitch angles,6.0,Preventiva
1411,2025-12-11 04:32:00,2025-12-11 15:08:00,WTG-10,Hydraulic System,404,Hydraulic oil low level,10.6,Corretiva
1412,2025-12-11 12:11:00,2025-12-11 23:53:00,WTG-01,Generator,505,Generator overspeed,11.7,Preventiva
1413,2025-12-11 13:40:00,2025-12-11 14:22:00,WTG-17,Gearbox (Multiplicador),705,Gear mesh frequency vibration,0.7,Corretiva
1414,2025-12-11 15:50:00,2025-12-11 22:14:00,WTG-22,Hydraulic System,402,High hydraulic pressure,6.4,Corretiva
1415,2025-12-11 17:45:00,2025-12-12 06:33:00,WTG-10,Sensors / Weather,804,Ambient temperature out of range,12.8,Corretiva
1416,2025-12-11 18:45:00,2025-12-11 20:39:00,WTG-06,Hydraulic System,405,Valve switching failure,1.9,Corretiva
1417,2025-12-12 04:19:00,2025-12-12 15:13:00,WTG-14,Yaw System,305,Yaw inverter fault,10.9,Corretiva
1418,2025-12-12 07:21:00,2025-12-13 00:51:00,WTG-18,Sensors / Weather,804,Ambient temperature out of range,17.5,Corretiva
1419,2025-12-13 02:48:00,2025-12-13 04:00:00,WTG-10,Yaw System,305,Yaw inverter fault,1.2,Corretiva
1420,2025-12-13 05:37:00,2025-12-13 15:19:00,WTG-01,Yaw System,301,Yaw error,9.7,Corretiva
1421,2025-12-13 07:04:00,2025-12-13 09:34:00,WTG-11,Generator,505,Generator overspeed,2.5,Corretiva
1422,2025-12-13 13:46:00,2025-12-13 17:22:00,WTG-27,Converter / Electrical,601,Grid voltage out of limits,3.6,Corretiva
1423,2025-12-14 04:10:00,2025-12-14 14:34:00,WTG-23,Generator,504,Slip ring brush wear limit,10.4,Corretiva
1424,2025-12-14 05:25:00,2025-12-14 07:49:00,WTG-07,Yaw System,302,Yaw motor overload,2.4,Corretiva
1425,2025-12-14 06:18:00,2025-12-14 21:42:00,WTG-15,Pitch System,204,Pitch position sensor error,15.4,Corretiva
1426,2025-12-15 03:04:00,2025-12-15 21:22:00,WTG-01,Sensors / Weather,803,Ice detection on blades,18.3,Corretiva
1427,2025-12-15 13:42:00,2025-12-15 22:06:00,WTG-14,Yaw System,304,Yaw brake failure,8.4,Preventiva
1428,2025-12-15 16:24:00,2025-12-15 23:30:00,WTG-23,Yaw System,304,Yaw brake failure,7.1,Corretiva
1429,2025-12-15 16:57:00,2025-12-15 21:51:00,WTG-10,Hydraulic System,404,Hydraulic oil low level,4.9,Corretiva
1430,2025-12-15 17:46:00,2025-12-15 18:16:00,WTG-04,Converter / Electrical,605,Grid frequency instability,0.5,Corretiva
1431,2025-12-16 07:20:00,2025-12-16 12:08:00,WTG-27,Pitch System,205,Blade angle asymmetry limit reached,4.8,Preventiva
1432,2025-12-16 07:38:00,2025-12-16 08:26:00,WTG-01,Gearbox (Multiplicador),701,Low oil pressure,0.8,Corretiva
1433,2025-12-16 11:14:00,2025-12-16 19:32:00,WTG-07,Sensors / Weather,801,Anemometer mismatch,8.3,Preventiva
1434,2025-12-16 13:26:00,2025-12-16 19:56:00,WTG-25,Pitch System,203,Pitch motor overtemperature,6.5,Corretiva
1435,2025-12-16 17:17:00,2025-12-16 20:59:00,WTG-04,Converter / Electrical,604,DC link overvoltage,3.7,Corretiva
1436,2025-12-16 17:48:00,2025-12-17 17:42:00,WTG-20,Yaw System,304,Yaw brake failure,23.9,Corretiva
1437,2025-12-16 18:13:00,2025-12-16 20:19:00,WTG-28,Yaw System,303,Cable twist limit exceeded,2.1,Corretiva
1438,2025-12-16 21:25:00,2025-12-17 09:13:00,WTG-02,Yaw System,303,Cable twist limit exceeded,11.8,Corretiva
1439,2025-12-16 23:37:00,2025-12-17 06:13:00,WTG-03,Hydraulic System,402,High hydraulic pressure,6.6,Corretiva
1440,2025-12-17 02:13:00,2025-12-17 10:31:00,WTG-08,Converter / Electrical,601,Grid voltage out of limits,8.3,Corretiva
1441,2025-12-17 02:38:00,2025-12-17 05:08:00,WTG-12,Yaw System,301,Yaw error,2.5,Corretiva
1442,2025-12-17 07:01:00,2025-12-17 11:49:00,WTG-29,Hydraulic System,402,High hydraulic pressure,4.8,Corretiva
1443,2025-12-17 18:48:00,2025-12-18 03:18:00,WTG-27,Yaw System,301,Yaw error,8.5,Corretiva
1444,2025-12-18 02:57:00,2025-12-18 10:57:00,WTG-30,Gearbox (Multiplicador),702,High oil temperature,8.0,Preventiva
1445,2025-12-18 10:24:00,2025-12-18 17:54:00,WTG-14,Sensors / Weather,803,Ice detection on blades,7.5,Corretiva
1446,2025-12-19 06:48:00,2025-12-19 10:54:00,WTG-24,Generator,503,Bearing temperature high,4.1,Corretiva
1447,2025-12-19 14:56:00,2025-12-19 18:50:00,WTG-28,Hydraulic System,402,High hydraulic pressure,3.9,Corretiva
1448,2025-12-20 00:18:00,2025-12-20 07:06:00,WTG-17,Sensors / Weather,803,Ice detection on blades,6.8,Corretiva
1449,2025-12-20 14:00:00,2025-12-20 18:30:00,WTG-07,Pitch System,203,Pitch motor overtemperature,4.5,Preventiva
1450,2025-12-20 18:07:00,2025-12-21 07:55:00,WTG-29,Converter / Electrical,601,Grid voltage out of limits,13.8,Corretiva
1451,2025-12-21 01:25:00,2025-12-21 13:13:00,WTG-15,Pitch System,202,Pitch battery fault,11.8,Corretiva
1452,2025-12-21 06:54:00,2025-12-21 09:12:00,WTG-29,Hydraulic System,402,High hydraulic pressure,2.3,Corretiva
1453,2025-12-21 08:50:00,2025-12-21 13:08:00,WTG-28,Sensors / Weather,802,Wind vane error,4.3,Corretiva
1454,2025-12-21 18:35:00,2025-12-22 05:35:00,WTG-11,Sensors / Weather,801,Anemometer mismatch,11.0,Preventiva
1455,2025-12-21 21:00:00,2025-12-22 20:48:00,WTG-14,Pitch System,205,Blade angle asymmetry limit reached,23.8,Corretiva
1456,2025-12-22 17:49:00,2025-12-23 03:55:00,WTG-25,Generator,501,High temperature winding,10.1,Corretiva
1457,2025-12-22 20:24:00,2025-12-23 02:12:00,WTG-08,Gearbox (Multiplicador),704,Oil filter clogged,5.8,Corretiva
1458,2025-12-23 03:05:00,2025-12-23 10:17:00,WTG-02,Gearbox (Multiplicador),702,High oil temperature,7.2,Preventiva
1459,2025-12-23 04:58:00,2025-12-23 10:40:00,WTG-12,Yaw System,304,Yaw brake failure,5.7,Corretiva
1460,2025-12-23 08:07:00,2025-12-23 17:19:00,WTG-23,Generator,503,Bearing temperature high,9.2,Preventiva
1461,2025-12-23 13:22:00,2025-12-23 16:52:00,WTG-11,Sensors / Weather,804,Ambient temperature out of range,3.5,Corretiva
1462,2025-12-23 19:42:00,2025-12-23 21:18:00,WTG-11,Generator,503,Bearing temperature high,1.6,Corretiva
1463,2025-12-24 06:03:00,2025-12-24 18:27:00,WTG-27,Pitch System,201,Difference between Pitch angles,12.4,Corretiva
1464,2025-12-25 01:40:00,2025-12-25 09:40:00,WTG-20,Generator,501,High temperature winding,8.0,Preventiva
1465,2025-12-25 07:38:00,2025-12-25 14:50:00,WTG-12,Hydraulic System,404,Hydraulic oil low level,7.2,Corretiva
1466,2025-12-25 11:36:00,2025-12-25 15:30:00,WTG-26,Hydraulic System,402,High hydraulic pressure,3.9,Corretiva
1467,2025-12-25 20:30:00,2025-12-26 03:48:00,WTG-06,Sensors / Weather,803,Ice detection on blades,7.3,Corretiva
1468,2025-12-25 22:44:00,2025-12-26 06:32:00,WTG-29,Gearbox (Multiplicador),701,Low oil pressure,7.8,Corretiva
1469,2025-12-26 16:49:00,2025-12-27 09:31:00,WTG-19,Gearbox (Multiplicador),704,Oil filter clogged,16.7,Corretiva
1470,2025-12-26 19:00:00,2025-12-27 03:30:00,WTG-23,Gearbox (Multiplicador),703,Bearing vibration high,8.5,Corretiva
1471,2025-12-26 21:51:00,2025-12-26 22:27:00,WTG-04,Generator,502,Generator cooling failure,0.6,Corretiva
1472,2025-12-26 23:15:00,2025-12-27 08:15:00,WTG-28,Gearbox (Multiplicador),704,Oil filter clogged,9.0,Preventiva
1473,2025-12-27 01:57:00,2025-12-27 13:51:00,WTG-16,Pitch System,205,Blade angle asymmetry limit reached,11.9,Preventiva
1474,2025-12-27 02:04:00,2025-12-28 02:52:00,WTG-24,Sensors / Weather,804,Ambient temperature out of range,24.8,Corretiva
1475,2025-12-27 02:56:00,2025-12-27 06:50:00,WTG-02,Converter / Electrical,601,Grid voltage out of limits,3.9,Corretiva
1476,2025-12-27 04:20:00,2025-12-27 14:50:00,WTG-22,Generator,502,Generator cooling failure,10.5,Preventiva
1477,2025-12-27 06:20:00,2025-12-27 14:50:00,WTG-06,Hydraulic System,403,Hydraulic pump motor overload,8.5,Preventiva
1478,2025-12-27 12:10:00,2025-12-27 17:22:00,WTG-15,Pitch System,204,Pitch position sensor error,5.2,Corretiva
1479,2025-12-27 13:37:00,2025-12-28 04:49:00,WTG-24,Converter / Electrical,605,Grid frequency instability,15.2,Corretiva
1480,2025-12-27 15:16:00,2025-12-27 17:04:00,WTG-01,Gearbox (Multiplicador),702,High oil temperature,1.8,Corretiva
1481,2025-12-27 15:31:00,2025-12-27 21:07:00,WTG-17,Hydraulic System,403,Hydraulic pump motor overload,5.6,Corretiva
1482,2025-12-27 17:46:00,2025-12-28 01:34:00,WTG-02,Converter / Electrical,604,DC link overvoltage,7.8,Preventiva
1483,2025-12-27 18:15:00,2025-12-28 02:45:00,WTG-30,Yaw System,305,Yaw inverter fault,8.5,Preventiva
1484,2025-12-27 20:35:00,2025-12-28 11:35:00,WTG-13,Generator,505,Generator overspeed,15.0,Corretiva
1485,2025-12-28 04:45:00,2025-12-28 12:39:00,WTG-18,Pitch System,203,Pitch motor overtemperature,7.9,Preventiva
1486,2025-12-28 13:08:00,2025-12-29 03:14:00,WTG-28,Hydraulic System,402,High hydraulic pressure,14.1,Corretiva
1487,2025-12-28 17:26:00,2025-12-29 08:38:00,WTG-01,Yaw System,305,Yaw inverter fault,15.2,Corretiva
1488,2025-12-28 23:53:00,2025-12-29 02:23:00,WTG-10,Sensors / Weather,802,Wind vane error,2.5,Corretiva
1489,2025-12-29 01:17:00,2025-12-29 08:05:00,WTG-06,Hydraulic System,401,Low hydraulic pressure,6.8,Corretiva
1490,2025-12-29 09:11:00,2025-12-29 10:35:00,WTG-08,Yaw System,301,Yaw error,1.4,Corretiva
1491,2025-12-29 17:09:00,2025-12-29 22:57:00,WTG-08,Yaw System,304,Yaw brake failure,5.8,Corretiva
1492,2025-12-29 21:38:00,2025-12-30 01:20:00,WTG-27,Converter / Electrical,603,Converter communication failure,3.7,Corretiva
1493,2025-12-30 07:58:00,2025-12-30 21:10:00,WTG-01,Sensors / Weather,804,Ambient temperature out of range,13.2,Corretiva
1494,2025-12-30 20:40:00,2025-12-31 02:28:00,WTG-06,Converter / Electrical,603,Converter communication failure,5.8,Preventiva
1495,2025-12-31 02:01:00,2025-12-31 14:13:00,WTG-27,Hydraulic System,402,High hydraulic pressure,12.2,Corretiva
1496,2025-12-31 05:39:00,2025-12-31 08:39:00,WTG-28,Hydraulic System,402,High hydraulic pressure,3.0,Corretiva
1497,2025-12-31 08:56:00,2026-01-01 06:20:00,WTG-06,Generator,502,Generator cooling failure,21.4,Corretiva
1498,2025-12-31 16:09:00,2025-12-31 17:57:00,WTG-08,Yaw System,304,Yaw brake failure,1.8,Corretiva
1499,2025-12-31 17:19:00,2025-12-31 20:25:00,WTG-20,Gearbox (Multiplicador),701,Low oil pressure,3.1,Corretiva
1500,2025-12-31 22:30:00,2026-01-01 09:18:00,WTG-27,Generator,501,High temperature winding,10.8,Preventiva
