id_parada,data_hora_inicio,data_hora_fim,aerogerador,subsistema,codigo_alarme,descricao_alarme,tempo_parada_horas,tipo_parada
1367,2025-11-21 08:32:00,2025-11-21 15:32:00,WTG-28,Electrical,601,Grid voltage out of limits,7.0,TRIP
1368,2025-11-22 14:05:00,2025-11-22 17:59:00,WTG-18,Gearbox,701,Low oil pressure,3.9,TRIP
1369,2025-11-22 18:53:00,2025-11-22 19:41:00,WTG-24,Sensors,804,Ambient temperature out of range,0.8,TRIP
1370,2025-11-22 21:23:00,2025-11-23 00:35:00,WTG-12,Hydraulic System,403,Hydraulic pump motor overload,3.2,TRIP
1371,2025-11-25 01:15:00,2025-11-25 01:51:00,WTG-09,Gearbox,703,Bearing vibration high,0.6,TRIP
1372,2025-11-25 10:22:00,2025-11-26 00:58:00,WTG-25,Generator,505,Generator overspeed,14.6,TRIP
1373,2025-11-25 11:17:00,2025-11-25 17:41:00,WTG-30,PCM-CORR,002,manual stop_repair,6.4,Corrective
1374,2025-11-25 12:49:00,2025-11-26 00:55:00,WTG-18,Generator,505,Generator overspeed,12.1,TRIP
1375,2025-11-25 18:49:00,2025-11-25 20:13:00,WTG-06,Gearbox,705,Gear mesh frequency vibration,1.4,TRIP
1376,2025-11-26 06:22:00,2025-11-27 10:04:00,WTG-11,PCM-CORR,002,manual stop_repair,27.7,Corrective
1377,2025-11-26 10:45:00,2025-11-26 21:27:00,WTG-17,Gearbox,703,Bearing vibration high,10.7,TRIP
1378,2025-11-26 11:14:00,2025-11-26 14:14:00,WTG-27,Sensors,803,Ice detection on blades,3.0,TRIP
1379,2025-11-26 15:23:00,2025-11-26 15:53:00,WTG-24,Generator,504,Slip ring brush wear limit,0.5,TRIP
1380,2025-11-27 01:32:00,2025-11-27 03:08:00,WTG-01,Electrical,602,IGBT overtemperature,1.6,TRIP
1381,2025-11-27 07:25:00,2025-11-27 20:43:00,WTG-18,Electrical,602,IGBT overtemperature,13.3,TRIP
1382,2025-11-27 10:46:00,2025-11-27 16:22:00,WTG-30,PCM-CORR,002,manual stop_repair,5.6,Corrective
1383,2025-11-28 14:54:00,2025-11-29 07:06:00,WTG-11,PCM-CORR,002,manual stop_repair,16.2,Corrective
1384,2025-11-29 03:13:00,2025-11-29 17:07:00,WTG-15,PCM-CORR,002,manual stop_repair,13.9,Corrective
1385,2025-11-29 15:10:00,2025-11-29 21:10:00,WTG-29,PCM-CORR,002,manual stop_repair,6.0,Corrective
1386,2025-11-29 22:16:00,2025-11-30 04:34:00,WTG-29,Electrical,604,DC link overvoltage,6.3,TRIP
1387,2025-11-30 02:10:00,2025-11-30 02:58:00,WTG-10,Sensors,802,Wind vane error,0.8,TRIP
1388,2025-11-30 05:37:00,2025-12-01 14:49:00,WTG-11,PCM-CORR,002,manual stop_repair,33.2,Corrective
1389,2025-11-30 09:31:00,2025-12-01 00:49:00,WTG-20,PCM-CORR,002,manual stop_repair,15.3,Corrective
1390,2025-12-01 00:02:00,2025-12-01 04:26:00,WTG-18,Pitch System,202,Pitch battery fault,4.4,TRIP
1391,2025-12-01 12:25:00,2025-12-02 06:55:00,WTG-26,Gearbox,702,High oil temperature,18.5,TRIP
1392,2025-12-01 12:53:00,2025-12-01 17:47:00,WTG-19,Pitch System,205,Blade angle asymmetry limit reached,4.9,TRIP
1393,2025-12-03 02:23:00,2025-12-03 06:53:00,WTG-23,Hydraulic System,404,Hydraulic oil low level,4.5,TRIP
1394,2025-12-03 08:51:00,2025-12-04 19:45:00,WTG-26,PCM-CORR,002,manual stop_repair,34.9,Corrective
1395,2025-12-03 09:06:00,2025-12-04 02:12:00,WTG-08,PCM-CORR,002,manual stop_repair,17.1,Corrective
1396,2025-12-03 09:42:00,2025-12-03 11:48:00,WTG-15,Gearbox,704,Oil filter clogged,2.1,TRIP
1397,2025-12-03 15:36:00,2025-12-03 20:06:00,WTG-20,Yaw System,305,Yaw inverter fault,4.5,TRIP
1398,2025-12-03 19:54:00,2025-12-04 09:24:00,WTG-09,Electrical,605,Grid frequency instability,13.5,TRIP
1399,2025-12-04 05:58:00,2025-12-05 12:22:00,WTG-03,PCM-CORR,002,manual stop_repair,30.4,Corrective
1400,2025-12-04 09:07:00,2025-12-04 18:13:00,WTG-26,Generator,503,Bearing temperature high,9.1,TRIP
1401,2025-12-04 09:39:00,2025-12-04 13:21:00,WTG-26,Electrical,601,Grid voltage out of limits,3.7,TRIP
1402,2025-12-04 17:20:00,2025-12-05 05:20:00,WTG-21,Electrical,605,Grid frequency instability,12.0,TRIP
1403,2025-12-04 23:48:00,2025-12-05 04:30:00,WTG-15,PCM-CORR,002,manual stop_repair,4.7,Corrective
1404,2025-12-05 04:49:00,2025-12-06 02:43:00,WTG-16,Hydraulic System,404,Hydraulic oil low level,21.9,TRIP
1405,2025-12-05 05:06:00,2025-12-05 08:06:00,WTG-26,Electrical,603,Converter communication failure,3.0,TRIP
1406,2025-12-05 06:59:00,2025-12-05 09:35:00,WTG-26,Electrical,601,Grid voltage out of limits,2.6,TRIP
1407,2025-12-05 18:10:00,2025-12-06 15:52:00,WTG-23,Gearbox,701,Low oil pressure,21.7,TRIP
1408,2025-12-06 11:53:00,2025-12-07 04:23:00,WTG-28,Electrical,602,IGBT overtemperature,16.5,TRIP
1409,2025-12-06 12:06:00,2025-12-06 13:24:00,WTG-07,Yaw System,302,Yaw motor overload,1.3,TRIP
1410,2025-12-06 22:04:00,2025-12-07 20:28:00,WTG-30,Pitch System,205,Blade angle asymmetry limit reached,22.4,TRIP
1411,2025-12-07 04:26:00,2025-12-07 16:32:00,WTG-16,Sensors,802,Wind vane error,12.1,TRIP
1412,2025-12-07 18:33:00,2025-12-07 22:21:00,WTG-07,Yaw System,301,Yaw error,3.8,TRIP
1413,2025-12-07 19:55:00,2025-12-08 01:01:00,WTG-14,Sensors,801,Anemometer mismatch,5.1,TRIP
1414,2025-12-07 23:25:00,2025-12-08 16:25:00,WTG-18,PCM-CORR,002,manual stop_repair,17.0,Corrective
1415,2025-12-08 22:14:00,2025-12-09 00:44:00,WTG-18,Generator,501,High temperature winding,2.5,TRIP
1416,2025-12-09 08:59:00,2025-12-09 16:53:00,WTG-25,Pitch System,202,Pitch battery fault,7.9,TRIP
1417,2025-12-09 11:17:00,2025-12-10 02:17:00,WTG-28,Electrical,604,DC link overvoltage,15.0,TRIP
1418,2025-12-09 11:35:00,2025-12-10 02:23:00,WTG-19,PCM-CORR,002,manual stop_repair,14.8,Corrective
1419,2025-12-09 11:58:00,2025-12-09 16:34:00,WTG-20,Generator,501,High temperature winding,4.6,TRIP
1420,2025-12-09 16:10:00,2025-12-09 17:52:00,WTG-25,Electrical,605,Grid frequency instability,1.7,TRIP
1421,2025-12-09 19:11:00,2025-12-09 22:35:00,WTG-22,Pitch System,204,Pitch position sensor error,3.4,TRIP
1422,2025-12-11 06:05:00,2025-12-11 08:53:00,WTG-30,Gearbox,702,High oil temperature,2.8,TRIP
1423,2025-12-11 07:26:00,2025-12-11 17:20:00,WTG-07,Gearbox,702,High oil temperature,9.9,TRIP
1424,2025-12-11 09:12:00,2025-12-11 19:48:00,WTG-19,Pitch System,204,Pitch position sensor error,10.6,TRIP
1425,2025-12-11 15:52:00,2025-12-12 00:40:00,WTG-09,Electrical,604,DC link overvoltage,8.8,TRIP
1426,2025-12-12 00:07:00,2025-12-12 01:25:00,WTG-10,Gearbox,702,High oil temperature,1.3,TRIP
1427,2025-12-12 23:34:00,2025-12-13 07:46:00,WTG-10,Yaw System,305,Yaw inverter fault,8.2,TRIP
1428,2025-12-13 07:03:00,2025-12-13 17:45:00,WTG-17,PCM-CORR,002,manual stop_repair,10.7,Corrective
1429,2025-12-13 10:05:00,2025-12-14 15:05:00,WTG-23,PCM-CORR,002,manual stop_repair,29.0,Corrective
1430,2025-12-13 21:19:00,2025-12-14 15:31:00,WTG-15,Gearbox,702,High oil temperature,18.2,TRIP
1431,2025-12-13 23:04:00,2025-12-14 05:22:00,WTG-20,Sensors,801,Anemometer mismatch,6.3,TRIP
1432,2025-12-14 16:50:00,2025-12-15 22:32:00,WTG-09,PCM-CORR,002,manual stop_repair,29.7,Corrective
1433,2025-12-14 17:19:00,2025-12-14 18:25:00,WTG-26,Sensors,804,Ambient temperature out of range,1.1,TRIP
1434,2025-12-14 19:20:00,2025-12-15 04:38:00,WTG-14,PCM-CORR,002,manual stop_repair,9.3,Corrective
1435,2025-12-15 04:15:00,2025-12-15 10:21:00,WTG-03,PCM-CORR,002,manual stop_repair,6.1,Corrective
1436,2025-12-15 05:16:00,2025-12-16 04:58:00,WTG-22,PCM-CORR,002,manual stop_repair,23.7,Corrective
1437,2025-12-15 14:17:00,2025-12-15 14:53:00,WTG-14,Gearbox,703,Bearing vibration high,0.6,TRIP
1438,2025-12-16 03:32:00,2025-12-16 16:32:00,WTG-21,PCM-CORR,002,manual stop_repair,13.0,Corrective
1439,2025-12-16 03:51:00,2025-12-16 08:15:00,WTG-25,Yaw System,305,Yaw inverter fault,4.4,TRIP
1440,2025-12-16 07:49:00,2025-12-16 14:01:00,WTG-10,Yaw System,302,Yaw motor overload,6.2,TRIP
1441,2025-12-16 12:44:00,2025-12-16 17:50:00,WTG-20,Generator,505,Generator overspeed,5.1,TRIP
1442,2025-12-16 20:24:00,2025-12-16 21:30:00,WTG-12,Gearbox,704,Oil filter clogged,1.1,TRIP
1443,2025-12-16 22:46:00,2025-12-17 11:22:00,WTG-07,Hydraulic System,402,High hydraulic pressure,12.6,TRIP
1444,2025-12-17 04:13:00,2025-12-17 10:13:00,WTG-28,Gearbox,704,Oil filter clogged,6.0,TRIP
1445,2025-12-17 09:18:00,2025-12-17 18:30:00,WTG-19,PCM-CORR,002,manual stop_repair,9.2,Corrective
1446,2025-12-17 17:03:00,2025-12-17 23:09:00,WTG-13,Generator,505,Generator overspeed,6.1,TRIP
1447,2025-12-18 10:49:00,2025-12-18 14:31:00,WTG-11,Generator,504,Slip ring brush wear limit,3.7,TRIP
1448,2025-12-18 14:06:00,2025-12-18 22:12:00,WTG-20,Pitch System,205,Blade angle asymmetry limit reached,8.1,TRIP
1449,2025-12-18 19:54:00,2025-12-19 00:54:00,WTG-07,Generator,504,Slip ring brush wear limit,5.0,TRIP
1450,2025-12-18 20:53:00,2025-12-19 00:23:00,WTG-09,Sensors,804,Ambient temperature out of range,3.5,TRIP
1451,2025-12-19 01:02:00,2025-12-19 09:38:00,WTG-19,Generator,503,Bearing temperature high,8.6,TRIP
1452,2025-12-19 04:12:00,2025-12-19 22:36:00,WTG-17,Generator,501,High temperature winding,18.4,TRIP
1453,2025-12-19 04:47:00,2025-12-19 05:47:00,WTG-16,Yaw System,304,Yaw brake failure,1.0,TRIP
1454,2025-12-19 11:27:00,2025-12-19 13:33:00,WTG-20,Yaw System,301,Yaw error,2.1,TRIP
1455,2025-12-19 12:47:00,2025-12-19 14:05:00,WTG-05,Electrical,601,Grid voltage out of limits,1.3,TRIP
1456,2025-12-20 14:03:00,2025-12-20 16:57:00,WTG-03,Yaw System,302,Yaw motor overload,2.9,TRIP
1457,2025-12-20 18:46:00,2025-12-21 21:40:00,WTG-28,Pitch System,202,Pitch battery fault,26.9,TRIP
1458,2025-12-20 21:49:00,2025-12-22 05:43:00,WTG-12,PCM-CORR,002,manual stop_repair,31.9,Corrective
1459,2025-12-20 22:09:00,2025-12-21 10:27:00,WTG-12,PCM-CORR,002,manual stop_repair,12.3,Corrective
1460,2025-12-21 00:18:00,2025-12-21 06:18:00,WTG-25,PCM-CORR,002,manual stop_repair,6.0,Corrective
1461,2025-12-21 00:45:00,2025-12-21 04:03:00,WTG-01,Pitch System,204,Pitch position sensor error,3.3,TRIP
1462,2025-12-21 02:13:00,2025-12-22 11:19:00,WTG-01,Generator,505,Generator overspeed,33.1,TRIP
1463,2025-12-21 02:16:00,2025-12-21 16:34:00,WTG-04,Electrical,602,IGBT overtemperature,14.3,TRIP
1464,2025-12-21 05:52:00,2025-12-21 08:22:00,WTG-19,Generator,505,Generator overspeed,2.5,TRIP
1465,2025-12-21 06:07:00,2025-12-21 14:13:00,WTG-27,Generator,504,Slip ring brush wear limit,8.1,TRIP
1466,2025-12-21 06:48:00,2025-12-21 08:36:00,WTG-04,Hydraulic System,405,Valve switching failure,1.8,TRIP
1467,2025-12-21 08:42:00,2025-12-21 11:00:00,WTG-30,Yaw System,302,Yaw motor overload,2.3,TRIP
1468,2025-12-21 15:23:00,2025-12-21 15:53:00,WTG-21,Gearbox,704,Oil filter clogged,0.5,TRIP
1469,2025-12-21 19:35:00,2025-12-21 23:11:00,WTG-09,Gearbox,701,Low oil pressure,3.6,TRIP
1470,2025-12-21 20:04:00,2025-12-22 07:40:00,WTG-13,Yaw System,303,Cable twist limit exceeded,11.6,TRIP
1471,2025-12-21 20:46:00,2025-12-22 00:16:00,WTG-06,Generator,501,High temperature winding,3.5,TRIP
1472,2025-12-22 08:39:00,2025-12-22 16:57:00,WTG-19,Sensors,804,Ambient temperature out of range,8.3,TRIP
1473,2025-12-22 19:53:00,2025-12-22 23:23:00,WTG-21,Pitch System,202,Pitch battery fault,3.5,TRIP
1474,2025-12-22 20:38:00,2025-12-22 22:32:00,WTG-15,Pitch System,204,Pitch position sensor error,1.9,TRIP
1475,2025-12-23 02:20:00,2025-12-23 07:50:00,WTG-23,PCM-CORR,002,manual stop_repair,5.5,Corrective
1476,2025-12-23 05:42:00,2025-12-23 14:12:00,WTG-22,Sensors,802,Wind vane error,8.5,TRIP
1477,2025-12-23 06:29:00,2025-12-24 04:17:00,WTG-13,Gearbox,702,High oil temperature,21.8,TRIP
1478,2025-12-23 06:48:00,2025-12-23 14:18:00,WTG-18,Electrical,604,DC link overvoltage,7.5,TRIP
1479,2025-12-23 23:19:00,2025-12-25 05:13:00,WTG-24,Hydraulic System,404,Hydraulic oil low level,29.9,TRIP
1480,2025-12-24 18:54:00,2025-12-25 00:48:00,WTG-19,Pitch System,205,Blade angle asymmetry limit reached,5.9,TRIP
1481,2025-12-24 21:12:00,2025-12-25 06:48:00,WTG-16,Sensors,804,Ambient temperature out of range,9.6,TRIP
1482,2025-12-25 01:00:00,2025-12-25 03:00:00,WTG-27,Electrical,603,Converter communication failure,2.0,TRIP
1483,2025-12-25 22:20:00,2025-12-26 05:26:00,WTG-09,Sensors,802,Wind vane error,7.1,TRIP
1484,2025-12-26 04:17:00,2025-12-27 03:47:00,WTG-17,PCM-CORR,002,manual stop_repair,23.5,Corrective
1485,2025-12-26 07:27:00,2025-12-26 08:27:00,WTG-05,Pitch System,202,Pitch battery fault,1.0,TRIP
1486,2025-12-26 07:47:00,2025-12-26 10:59:00,WTG-25,PCM-CORR,002,manual stop_repair,3.2,Corrective
1487,2025-12-26 19:46:00,2025-12-27 16:28:00,WTG-23,PCM-CORR,002,manual stop_repair,20.7,Corrective
1488,2025-12-27 16:01:00,2025-12-27 20:49:00,WTG-11,PCM-CORR,002,manual stop_repair,4.8,Corrective
1489,2025-12-27 20:13:00,2025-12-28 20:13:00,WTG-08,PCM-CORR,002,manual stop_repair,24.0,Corrective
1490,2025-12-28 06:37:00,2025-12-28 07:13:00,WTG-26,Yaw System,301,Yaw error,0.6,TRIP
1491,2025-12-28 12:57:00,2025-12-28 16:45:00,WTG-15,Yaw System,303,Cable twist limit exceeded,3.8,TRIP
1492,2025-12-28 21:07:00,2025-12-29 11:01:00,WTG-21,Pitch System,203,Pitch motor overtemperature,13.9,TRIP
1493,2025-12-29 00:33:00,2025-12-29 23:15:00,WTG-21,PCM-CORR,002,manual stop_repair,22.7,Corrective
1494,2025-12-29 13:33:00,2025-12-29 21:57:00,WTG-14,Gearbox,702,High oil temperature,8.4,TRIP
1495,2025-12-29 17:25:00,2025-12-29 21:19:00,WTG-02,Sensors,803,Ice detection on blades,3.9,TRIP
1496,2025-12-30 10:50:00,2025-12-30 15:32:00,WTG-15,Gearbox,705,Gear mesh frequency vibration,4.7,TRIP
1497,2025-12-30 17:20:00,2025-12-30 21:50:00,WTG-25,Sensors,804,Ambient temperature out of range,4.5,TRIP
1498,2025-12-31 02:13:00,2025-12-31 06:07:00,WTG-09,Generator,505,Generator overspeed,3.9,TRIP
1499,2025-12-31 02:46:00,2026-01-01 07:40:00,WTG-13,PCM-CORR,002,manual stop_repair,28.9,Corrective
1500,2025-12-31 14:03:00,2025-12-31 15:57:00,WTG-29,Gearbox,702,High oil temperature,1.9,TRIP
